run_id	run_binary	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
epopenblas-omp1	ep_	1	0	etpsv	UTN/x-1	128	200	10994.1	13407.9
epopenblas-omp1	ep_	1	0	etpsv	UTN/x-1	256	200	44028.7	52805.0
epopenblas-omp1	ep_	1	0	etpsv	UTN/x-1	512	200	173487.5	206799.1
epopenblas-omp1	ep_	1	0	etpsv	UTN/x-1	1024	200	726294.1	875833.0
epopenblas-omp1	ep_	1	0	etpsv	UTU	128	200	10724.1	10712.6
epopenblas-omp1	ep_	1	0	etpsv	UTU	256	200	43113.0	44109.5
epopenblas-omp1	ep_	1	0	etpsv	UTU	512	200	171399.8	171223.3
epopenblas-omp1	ep_	1	0	etpsv	UTU	1024	200	718970.3	715028.1
epopenblas-omp1	ep_	1	0	etpsv	UTU/x2	128	200	10867.3	13346.7
epopenblas-omp1	ep_	1	0	etpsv	UTU/x2	256	200	43742.3	53200.9
epopenblas-omp1	ep_	1	0	etpsv	UTU/x2	512	200	173790.8	240024.8
epopenblas-omp1	ep_	1	0	etpsv	UTU/x2	1024	200	728516.0	888395.0
epopenblas-omp1	ep_	1	0	etpsv	UTU/x-1	128	200	10866.2	13367.3
epopenblas-omp1	ep_	1	0	etpsv	UTU/x-1	256	200	43757.1	53660.5
epopenblas-omp1	ep_	1	0	etpsv	UTU/x-1	512	200	173667.8	211089.0
epopenblas-omp1	ep_	1	0	etpsv	UTU/x-1	1024	200	736605.3	866458.6
epopenblas-omp1	ep_	1	0	etpsv	LNN	128	200	19451.1	19535.1
epopenblas-omp1	ep_	1	0	etpsv	LNN	256	200	75241.2	75425.7
epopenblas-omp1	ep_	1	0	etpsv	LNN	512	200	294822.4	295006.2
epopenblas-omp1	ep_	1	0	etpsv	LNN	1024	200	1198625.7	1214692.0
epopenblas-omp1	ep_	1	0	etpsv	LNN/x2	128	200	22090.7	22051.1
epopenblas-omp1	ep_	1	0	etpsv	LNN/x2	256	200	85570.1	85524.9
epopenblas-omp1	ep_	1	0	etpsv	LNN/x2	512	200	363255.6	336713.9
epopenblas-omp1	ep_	1	0	etpsv	LNN/x2	1024	200	1383484.4	1369699.2
epopenblas-omp1	ep_	1	0	etpsv	LNN/x-1	128	200	22038.8	22174.2
epopenblas-omp1	ep_	1	0	etpsv	LNN/x-1	256	200	85547.5	85568.3
epopenblas-omp1	ep_	1	0	etpsv	LNN/x-1	512	200	337301.7	336111.8
epopenblas-omp1	ep_	1	0	etpsv	LNN/x-1	1024	200	1387473.7	1361794.0
epopenblas-omp1	ep_	1	0	etpsv	LNU	128	200	20150.3	19300.3
epopenblas-omp1	ep_	1	0	etpsv	LNU	256	200	74564.6	74758.1
epopenblas-omp1	ep_	1	0	etpsv	LNU	512	200	293781.4	315113.1
epopenblas-omp1	ep_	1	0	etpsv	LNU	1024	200	1199992.3	1219795.9
epopenblas-omp1	ep_	1	0	etpsv	LNU/x2	128	200	21621.1	21787.9
epopenblas-omp1	ep_	1	0	etpsv	LNU/x2	256	200	84783.6	85896.5
epopenblas-omp1	ep_	1	0	etpsv	LNU/x2	512	200	337475.4	334817.3
epopenblas-omp1	ep_	1	0	etpsv	LNU/x2	1024	200	1352567.9	1370224.1
epopenblas-omp1	ep_	1	0	etpsv	LNU/x-1	128	200	21566.0	21825.8
epopenblas-omp1	ep_	1	0	etpsv	LNU/x-1	256	200	84411.2	84909.3
epopenblas-omp1	ep_	1	0	etpsv	LNU/x-1	512	200	336481.8	339939.5
epopenblas-omp1	ep_	1	0	etpsv	LNU/x-1	1024	200	1393332.8	1357944.5
epopenblas-omp1	ep_	1	0	etpsv	LTN	128	200	11977.1	12397.7
epopenblas-omp1	ep_	1	0	etpsv	LTN	256	200	47729.7	46742.1
epopenblas-omp1	ep_	1	0	etpsv	LTN	512	200	188667.7	179577.5
epopenblas-omp1	ep_	1	0	etpsv	LTN	1024	200	787956.0	771267.9
epopenblas-omp1	ep_	1	0	etpsv	LTN/x2	128	200	11640.5	11295.6
epopenblas-omp1	ep_	1	0	etpsv	LTN/x2	256	200	48861.1	45212.1
epopenblas-omp1	ep_	1	0	etpsv	LTN/x2	512	200	194009.5	179813.0
epopenblas-omp1	ep_	1	0	etpsv	LTN/x2	1024	200	792898.8	786240.1
epopenblas-omp1	ep_	1	0	etpsv	LTN/x-1	128	200	11724.9	11333.7
epopenblas-omp1	ep_	1	0	etpsv	LTN/x-1	256	200	47816.3	45179.2
epopenblas-omp1	ep_	1	0	etpsv	LTN/x-1	512	200	187702.9	177709.3
epopenblas-omp1	ep_	1	0	etpsv	LTN/x-1	1024	200	809925.4	733945.2
epopenblas-omp1	ep_	1	0	etpsv	LTU	128	200	11846.8	11244.0
epopenblas-omp1	ep_	1	0	etpsv	LTU	256	200	47621.6	45181.3
epopenblas-omp1	ep_	1	0	etpsv	LTU	512	200	189276.9	180942.7
epopenblas-omp1	ep_	1	0	etpsv	LTU	1024	200	818800.9	757171.8
epopenblas-omp1	ep_	1	0	etpsv	LTU/x2	128	200	11686.9	11281.2
epopenblas-omp1	ep_	1	0	etpsv	LTU/x2	256	200	47052.7	44935.5
epopenblas-omp1	ep_	1	0	etpsv	LTU/x2	512	200	185576.4	177531.0
epopenblas-omp1	ep_	1	0	etpsv	LTU/x2	1024	200	779725.8	751322.6
epopenblas-omp1	ep_	1	0	etpsv	LTU/x-1	128	200	11589.5	11189.0
epopenblas-omp1	ep_	1	0	etpsv	LTU/x-1	256	200	46867.2	44802.2
epopenblas-omp1	ep_	1	0	etpsv	LTU/x-1	512	200	186669.7	179926.2
epopenblas-omp1	ep_	1	0	etpsv	LTU/x-1	1024	200	773861.7	765063.9
epopenblas-omp4	ep_	4	0-3	etpsv	UNN	128	200	19509.0	19636.3
epopenblas-omp4	ep_	4	0-3	etpsv	UNN	256	200	75079.8	95159.9
epopenblas-omp4	ep_	4	0-3	etpsv	UNN	512	200	298180.8	294450.3
epopenblas-omp4	ep_	4	0-3	etpsv	UNN	1024	200	1194608.1	1209017.4
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x2	128	200	22262.9	21946.0
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x2	256	200	86174.0	85415.3
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x2	512	200	335553.9	335339.8
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x2	1024	200	1382917.9	1351970.1
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x-1	128	200	22008.6	21962.7
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x-1	256	200	85248.3	85213.2
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x-1	512	200	335773.1	364164.6
epopenblas-omp4	ep_	4	0-3	etpsv	UNN/x-1	1024	200	1358553.4	1374884.1
epopenblas-omp4	ep_	4	0-3	etpsv	UNU	128	200	18949.6	19118.5
epopenblas-omp4	ep_	4	0-3	etpsv	UNU	256	200	74114.4	74668.9
epopenblas-omp4	ep_	4	0-3	etpsv	UNU	512	200	294107.1	294863.5
epopenblas-omp4	ep_	4	0-3	etpsv	UNU	1024	200	1197910.7	1194736.0
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x2	128	200	21754.2	21628.8
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x2	256	200	84761.0	85345.1
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x2	512	200	336785.9	340056.6
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x2	1024	200	1388381.6	1361363.4
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x-1	128	200	21677.7	21642.3
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x-1	256	200	84824.7	84667.0
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x-1	512	200	334638.4	334548.7
epopenblas-omp4	ep_	4	0-3	etpsv	UNU/x-1	1024	200	1373004.4	1356234.6
epopenblas-omp4	ep_	4	0-3	etpsv	UTN	128	200	10659.1	10700.8
epopenblas-omp4	ep_	4	0-3	etpsv	UTN	256	200	43140.8	43216.3
epopenblas-omp4	ep_	4	0-3	etpsv	UTN	512	200	171135.7	172850.9
epopenblas-omp4	ep_	4	0-3	etpsv	UTN	1024	200	714528.7	741814.5
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x2	128	200	10929.7	13336.0
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x2	256	200	44082.2	52865.3
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x2	512	200	173736.6	207198.1
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x2	1024	200	739373.5	886089.2
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x-1	128	200	10969.9	13380.1
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x-1	256	200	44018.9	52882.0
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x-1	512	200	173637.4	206944.3
epopenblas-omp4	ep_	4	0-3	etpsv	UTN/x-1	1024	200	722317.1	881281.8
epopenblas-omp4	ep_	4	0-3	etpsv	UTU	128	200	10615.8	10633.9
epopenblas-omp4	ep_	4	0-3	etpsv	UTU	256	200	43187.5	43067.2
epopenblas-omp4	ep_	4	0-3	etpsv	UTU	512	200	171557.8	171024.4
epopenblas-omp4	ep_	4	0-3	etpsv	UTU	1024	200	719483.7	719955.8
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x2	128	200	10804.6	13333.3
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x2	256	200	43854.7	53357.9
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x2	512	200	173626.5	212674.9
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x2	1024	200	767085.3	891964.1
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x-1	128	200	10782.8	14316.8
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x-1	256	200	43793.2	54189.6
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x-1	512	200	173214.5	210689.6
epopenblas-omp4	ep_	4	0-3	etpsv	UTU/x-1	1024	200	731022.4	869361.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNN	128	200	19484.2	19545.6
epopenblas-omp4	ep_	4	0-3	etpsv	LNN	256	200	75202.7	75281.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNN	512	200	296907.4	297439.0
epopenblas-omp4	ep_	4	0-3	etpsv	LNN	1024	200	1212841.6	1193156.7
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x2	128	200	22017.7	22066.4
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x2	256	200	85438.2	85481.1
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x2	512	200	336354.1	336511.3
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x2	1024	200	1387989.8	1379825.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x-1	128	200	22049.3	22068.7
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x-1	256	200	85479.2	85679.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x-1	512	200	339383.3	336559.9
epopenblas-omp4	ep_	4	0-3	etpsv	LNN/x-1	1024	200	1377047.6	1366864.9
epopenblas-omp4	ep_	4	0-3	etpsv	LNU	128	200	19322.9	19300.5
epopenblas-omp4	ep_	4	0-3	etpsv	LNU	256	200	84385.0	87775.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNU	512	200	311207.4	300296.8
epopenblas-omp4	ep_	4	0-3	etpsv	LNU	1024	200	1232714.7	1197798.9
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x2	128	200	21556.6	21718.5
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x2	256	200	84508.0	84836.4
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x2	512	200	333974.4	335154.1
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x2	1024	200	1415108.3	1369793.5
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x-1	128	200	21558.6	21808.3
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x-1	256	200	84448.1	84864.2
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x-1	512	200	335869.7	334634.4
epopenblas-omp4	ep_	4	0-3	etpsv	LNU/x-1	1024	200	1362744.3	1381711.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTN	128	200	11709.0	11084.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTN	256	200	46921.3	45691.9
epopenblas-omp4	ep_	4	0-3	etpsv	LTN	512	200	185266.9	179874.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTN	1024	200	777058.2	744394.0
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x2	128	200	11241.1	11049.1
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x2	256	200	46685.8	44800.9
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x2	512	200	189039.0	177784.1
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x2	1024	200	760262.8	735514.7
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x-1	128	200	11202.0	11119.5
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x-1	256	200	47565.2	44938.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x-1	512	200	185814.3	181875.1
epopenblas-omp4	ep_	4	0-3	etpsv	LTN/x-1	1024	200	773306.6	743071.2
epopenblas-omp4	ep_	4	0-3	etpsv	LTU	128	200	11547.9	10930.8
epopenblas-omp4	ep_	4	0-3	etpsv	LTU	256	200	47830.0	45185.4
epopenblas-omp4	ep_	4	0-3	etpsv	LTU	512	200	183961.1	177777.3
epopenblas-omp4	ep_	4	0-3	etpsv	LTU	1024	200	765021.6	748422.8
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x2	128	200	11174.9	10939.6
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x2	256	200	47505.8	45796.4
epopenblas-omp4	ep_	4	0-3	etpsv	LTU/x2	512	200	184014.8	179174.8
