routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ytpsv	LCN/x2	1024	0.0381	0.0388	0.0384	0.0374	0.0338	0.0338	0.0335	0.0335	0.0342
ytpsv	LCU	128	2.9438	2.9077	2.9289	2.9320	2.9875	2.9875	2.9353	2.9561	2.8916
ytpsv	LCU	256	2.9143	2.8106	2.7678	2.9234	2.8478	2.8478	2.9281	2.9505	2.9087
ytpsv	LCU	512	0.1641	0.1655	0.1628	0.1662	0.1583	0.1583	0.1592	0.1584	0.1616
ytpsv	LCU	1024	0.0296	0.0279	0.0293	0.0290	0.0255	0.0255	0.0249	0.0251	0.0249
ytpsv	LCU/x-1	128	2.8912	2.9695	3.0339	2.9749	2.9347	2.9347	2.9459	2.9506	3.0385
ytpsv	LCU/x-1	256	2.8753	2.9296	2.9850	2.9098	2.9697	2.9697	2.9543	2.9181	2.9872
ytpsv	LCU/x-1	512	0.1654	0.1650	0.1666	0.1648	0.1618	0.1618	0.1598	0.1622	0.1620
ytpsv	LCU/x-1	1024	0.0291	0.0291	0.0290	0.0288	0.0256	0.0256	0.0255	0.0257	0.0253
ytpsv	LCU/x2	128	2.8533	2.8604	3.0037	2.8034	2.9808	2.9808	2.8926	2.9664	2.9029
ytpsv	LCU/x2	256	2.9109	2.8861	2.9521	2.8842	2.9826	2.9826	2.8834	2.9582	2.7702
ytpsv	LCU/x2	512	0.1656	0.1627	0.1656	0.1615	0.1603	0.1603	0.1618	0.1584	0.1598
ytpsv	LCU/x2	1024	0.0289	0.0291	0.0292	0.0287	0.0251	0.0251	0.0250	0.0255	0.0256
ytpsv	LNN	128	1.9902	2.0266	2.0628	2.0549	1.9478	1.9478	2.0672	2.0540	2.0363
ytpsv	LNN	256	2.0999	2.0207	1.9870	2.0316	2.0056	2.0056	2.0005	1.9532	1.9789
ytpsv	LNN	512	0.4490	0.4487	0.4471	0.4446	0.4446	0.4446	0.4361	0.4408	0.4288
ytpsv	LNN	1024	0.0368	0.0369	0.0375	0.0371	0.0327	0.0327	0.0329	0.0331	0.0331
ytpsv	LNN/x-1	128	2.1833	2.1152	2.1616	2.1323	2.1828	2.1828	2.1723	2.1497	2.1260
ytpsv	LNN/x-1	256	2.2064	2.1055	2.1623	2.1310	2.1047	2.1047	2.1783	2.1398	2.1550
ytpsv	LNN/x-1	512	0.4577	0.4528	0.4524	0.4553	0.4475	0.4475	0.4383	0.4486	0.4348
ytpsv	LNN/x-1	1024	0.0372	0.0370	0.0375	0.0374	0.0331	0.0331	0.0334	0.0329	0.0328
ytpsv	LNN/x2	128	2.1728	2.1644	2.1819	2.1193	2.1179	2.1179	2.1713	2.1805	2.1837
ytpsv	LNN/x2	256	2.2067	2.1665	2.2055	2.1637	2.1532	2.1532	2.1777	2.1369	2.1484
ytpsv	LNN/x2	512	0.4572	0.4601	0.4549	0.4602	0.4465	0.4465	0.4446	0.4446	0.4430
ytpsv	LNN/x2	1024	0.0373	0.0372	0.0373	0.0372	0.0329	0.0329	0.0331	0.0330	0.0331
ytpsv	LNU	128	2.1018	1.9107	2.0861	2.1028	2.1127	2.1127	2.1066	1.9630	2.1155
ytpsv	LNU	256	2.1220	2.0878	2.0832	2.0291	2.0843	2.0843	2.0846	2.1277	2.1246
ytpsv	LNU	512	0.1422	0.1409	0.1411	0.1422	0.1372	0.1372	0.1393	0.1378	0.1400
ytpsv	LNU	1024	0.0273	0.0283	0.0139	0.0284	0.0129	0.0129	0.0248	0.0165	0.0248
ytpsv	LNU/x-1	128	2.1686	2.1683	2.1289	2.2251	2.0672	2.0672	2.2261	2.2152	2.1796
ytpsv	LNU/x-1	256	2.2495	2.1972	2.1063	2.1500	2.1059	2.1059	2.1599	2.2400	2.2055
ytpsv	LNU/x-1	512	0.1449	0.1416	0.1429	0.1440	0.1385	0.1385	0.1386	0.1389	0.1392
ytpsv	LNU/x-1	1024	0.0287	0.0287	0.0289	0.0286	0.0254	0.0254	0.0252	0.0254	0.0251
ytpsv	LNU/x2	128	1.4170	2.1235	2.2284	2.1202	2.2156	2.2156	2.0933	1.0841	2.1308
ytpsv	LNU/x2	256	1.1636	2.1899	2.2385	2.1572	2.2095	2.2095	2.1561	0.9755	2.1595
ytpsv	LNU/x2	512	0.1420	0.1427	0.1419	0.1411	0.1389	0.1389	0.1394	0.1389	0.1389
ytpsv	LNU/x2	1024	0.0290	0.0285	0.0288	0.0287	0.0250	0.0250	0.0252	0.0253	0.0251
ytpsv	LTN	128	3.2090	3.2783	3.2806	3.1891	2.7849	2.7849	3.1776	3.2654	3.2648
ytpsv	LTN	256	3.2075	3.2245	3.1995	3.0695	3.1859	3.1859	3.1178	3.2260	3.2083
ytpsv	LTN	512	0.6659	0.6617	0.6709	0.6627	0.6565	0.6565	0.6563	0.6608	0.6572
ytpsv	LTN	1024	0.0387	0.0387	0.0387	0.0388	0.0342	0.0342	0.0344	0.0342	0.0341
ytpsv	LTN/x-1	128	3.2092	3.2649	3.2778	3.2119	3.1461	3.1461	2.9968	3.1256	3.1352
ytpsv	LTN/x-1	256	3.1457	3.2378	3.2410	3.2027	3.1109	3.1109	3.0968	3.0381	3.1364
ytpsv	LTN/x-1	512	0.6624	0.6651	0.6610	0.6617	0.6552	0.6552	0.6394	0.6544	0.6610
ytpsv	LTN/x-1	1024	0.0389	0.0379	0.0382	0.0386	0.0337	0.0337	0.0342	0.0339	0.0345
ytpsv	LTN/x2	128	3.1742	3.2243	3.2519	3.1765	3.1273	3.1273	3.0799	3.0978	2.8474
ytpsv	LTN/x2	256	3.1201	3.1504	3.2440	3.2082	3.1016	3.1016	3.0860	3.0482	2.9540
ytpsv	LTN/x2	512	0.6644	0.6749	0.6606	0.6683	0.6535	0.6535	0.6542	0.6507	0.6514
ytpsv	LTN/x2	1024	0.0384	0.0387	0.0386	0.0387	0.0344	0.0344	0.0338	0.0342	0.0341
ytpsv	LTU	128	3.1253	3.2999	3.1167	3.3304	3.2614	3.2614	3.2137	3.3046	3.3205
ytpsv	LTU	256	3.0930	3.2788	3.1977	3.2940	3.1885	3.1885	3.2818	3.1171	3.2852
ytpsv	LTU	512	0.1651	0.1642	0.1646	0.1663	0.1603	0.1603	0.1613	0.1597	0.1628
ytpsv	LTU	1024	0.0288	0.0290	0.0292	0.0293	0.0257	0.0257	0.0256	0.0258	0.0254
ytpsv	LTU/x-1	128	3.2927	3.3111	3.2521	3.3405	3.2433	3.2433	3.2206	3.1964	3.1767
ytpsv	LTU/x-1	256	3.2176	3.2662	3.2726	3.2122	3.1657	3.1657	3.0812	3.0437	3.1158
ytpsv	LTU/x-1	512	0.1646	0.1662	0.1640	0.1687	0.1618	0.1618	0.1620	0.1603	0.1583
ytpsv	LTU/x-1	1024	0.0292	0.0293	0.0291	0.0287	0.0254	0.0254	0.0253	0.0257	0.0256
ytpsv	LTU/x2	128	3.2828	3.2494	3.1879	3.2121	3.0745	3.0745	2.8822	3.2074	3.1610
ytpsv	LTU/x2	256	3.2420	3.1506	3.1082	3.1682	2.9453	2.9453	3.0607	3.1379	3.0562
ytpsv	LTU/x2	512	0.1643	0.1670	0.1642	0.1629	0.1623	0.1623	0.1620	0.1564	0.1615
ytpsv	LTU/x2	1024	0.0290	0.0289	0.0290	0.0291	0.0254	0.0254	0.0255	0.0256	0.0254
ytpsv	UCN	128	2.9509	2.9256	2.9466	2.8358	2.9265	2.9265	2.8801	2.9441	2.9092
ytpsv	UCN	256	2.9492	2.9589	2.9190	2.7693	2.9120	2.9120	2.7841	2.9174	2.9082
ytpsv	UCN	512	0.6464	0.6408	0.6490	0.6419	0.6337	0.6337	0.6325	0.6432	0.6325
ytpsv	UCN	1024	0.0398	0.0396	0.0398	0.0400	0.0349	0.0349	0.0349	0.0352	0.0349
ytpsv	UCN/x-1	128	2.5240	2.9140	2.9874	2.9867	2.9516	2.9516	2.9333	2.7780	2.9536
ytpsv	UCN/x-1	256	2.7677	2.9086	2.8369	2.9837	2.7424	2.7424	2.9189	2.9209	2.8952
ytpsv	UCN/x-1	512	0.6465	0.6376	0.6485	0.6483	0.6295	0.6295	0.6404	0.6351	0.6425
ytpsv	UCN/x-1	1024	0.0399	0.0390	0.0399	0.0397	0.0353	0.0353	0.0353	0.0351	0.0350
ytpsv	UCN/x2	128	2.9454	2.7069	2.9349	2.9753	2.9019	2.9019	2.9075	2.5550	2.7272
ytpsv	UCN/x2	256	2.8327	2.7194	2.8215	2.8455	2.8394	2.8394	2.7810	2.9786	2.7942
ytpsv	UCN/x2	512	0.6461	0.6365	0.6320	0.6562	0.6397	0.6397	0.6437	0.6250	0.6369
ytpsv	UCN/x2	1024	0.0397	0.0400	0.0399	0.0393	0.0353	0.0353	0.0344	0.0346	0.0349
ytpsv	UCU	128	2.9831	3.0106	3.0283	2.8658	3.0030	3.0030	3.0223	2.9961	3.0274
ytpsv	UCU	256	2.9292	2.9764	2.8500	2.9321	2.8371	2.8371	3.0045	3.0075	2.9139
ytpsv	UCU	512	0.1542	0.1543	0.1531	0.1536	0.1493	0.1493	0.1492	0.1480	0.1491
ytpsv	UCU	1024	0.0296	0.0296	0.0299	0.0290	0.0258	0.0258	0.0257	0.0258	0.0257
ytpsv	UCU/x-1	128	3.0162	2.8885	2.9855	3.0529	2.9563	2.9563	2.9948	2.9830	2.8863
ytpsv	UCU/x-1	256	2.9957	2.8602	2.8511	2.7553	2.8419	2.8419	2.7900	3.0086	2.8805
ytpsv	UCU/x-1	512	0.1538	0.1511	0.1492	0.1516	0.1479	0.1479	0.1464	0.1489	0.1480
ytpsv	UCU/x-1	1024	0.0295	0.0298	0.0299	0.0297	0.0262	0.0262	0.0257	0.0258	0.0262
ytpsv	UCU/x2	128	2.9716	2.9818	3.0481	3.0565	2.9993	2.9993	3.0256	2.9185	2.9678
ytpsv	UCU/x2	256	3.0036	2.8520	3.0271	2.9325	2.9082	2.9082	3.0245	2.9923	2.9666
ytpsv	UCU/x2	512	0.1536	0.1527	0.1550	0.1545	0.1481	0.1481	0.1489	0.1494	0.1488
ytpsv	UCU/x2	1024	0.0293	0.0290	0.0296	0.0295	0.0256	0.0256	0.0257	0.0258	0.0246
ytpsv	UNN	128	1.9108	1.9306	1.9323	1.9517	1.9434	1.9434	1.9149	1.9143	1.9058
ytpsv	UNN	256	2.0217	2.0433	2.0170	2.0288	2.0596	2.0596	2.0517	2.0577	2.0996
ytpsv	UNN	512	0.5994	0.5951	0.5978	0.6043	0.5865	0.5865	0.5912	0.5924	0.5854
ytpsv	UNN	1024	0.0398	0.0397	0.0396	0.0398	0.0350	0.0350	0.0351	0.0212	0.0348
ytpsv	UNN/x-1	128	2.1611	2.0270	2.1607	2.1890	2.1353	2.1353	2.1867	2.1631	2.0971
ytpsv	UNN/x-1	256	2.1763	2.1386	2.1714	2.1943	2.1723	2.1723	2.1980	2.2075	2.2148
ytpsv	UNN/x-1	512	0.6047	0.6146	0.6144	0.6105	0.5999	0.5999	0.6031	0.6003	0.6002
ytpsv	UNN/x-1	1024	0.0395	0.0388	0.0392	0.0396	0.0348	0.0348	0.0347	0.0351	0.0344
ytpsv	UNN/x2	128	1.1848	2.1282	2.1727	2.1778	2.1444	2.1444	2.1753	0.9843	2.1637
ytpsv	UNN/x2	256	1.0379	2.2060	2.2067	2.2188	2.2107	2.2107	2.2142	1.1374	2.1729
ytpsv	UNN/x2	512	0.5101	0.5996	0.6134	0.6098	0.4670	0.4670	0.6055	0.5908	0.5928
ytpsv	UNN/x2	1024	0.0394	0.0398	0.0397	0.0394	0.0350	0.0350	0.0349	0.0347	0.0346
ytpsv	UNU	128	2.0238	2.0575	2.0737	2.0646	2.1067	2.1067	2.0061	2.1125	1.9229
ytpsv	UNU	256	2.0132	2.0647	2.0903	2.0112	2.1201	2.1201	2.0380	2.0263	2.0861
ytpsv	UNU	512	0.1709	0.1676	0.1702	0.1697	0.1660	0.1660	0.1660	0.1655	0.1640
ytpsv	UNU	1024	0.0304	0.0305	0.0305	0.0306	0.0264	0.0264	0.0265	0.0265	0.0266
ytpsv	UNU/x-1	128	2.0559	2.2218	2.2435	2.2446	2.1777	2.1777	2.2089	2.1722	2.2313
ytpsv	UNU/x-1	256	2.2417	2.2277	2.2292	2.1716	2.1917	2.1917	2.1648	2.2334	2.2210
ytpsv	UNU/x-1	512	0.1686	0.1721	0.1709	0.1717	0.1657	0.1657	0.1675	0.1667	0.1680
ytpsv	UNU/x-1	1024	0.0304	0.0303	0.0305	0.0306	0.0267	0.0267	0.0266	0.0265	0.0261
ytpsv	UNU/x2	128	2.1665	2.2207	2.1800	2.2450	2.1755	2.1755	2.2192	2.0580	2.1633
ytpsv	UNU/x2	256	2.1882	2.2526	2.1995	2.2425	2.2156	2.2156	2.2509	2.1639	2.2404
ytpsv	UNU/x2	512	0.1702	0.1710	0.1710	0.1702	0.1647	0.1647	0.1645	0.1671	0.1646
ytpsv	UNU/x2	1024	0.0301	0.0305	0.0305	0.0304	0.0265	0.0265	0.0267	0.0264	0.0266
ytpsv	UTN	128	3.3128	3.3292	3.3228	3.3229	3.2993	3.2993	3.3223	3.3214	3.3301
ytpsv	UTN	256	3.3609	3.3571	3.3070	3.3697	3.3570	3.3570	3.3371	3.3635	3.3742
ytpsv	UTN	512	0.6634	0.6699	0.6707	0.6688	0.6543	0.6543	0.6501	0.6590	0.6593
ytpsv	UTN	1024	0.0395	0.0398	0.0398	0.0398	0.0350	0.0350	0.0351	0.0347	0.0345
ytpsv	UTN/x-1	128	3.1747	3.3260	3.0625	3.2135	3.0375	3.0375	3.1104	3.0499	3.1955
ytpsv	UTN/x-1	256	3.2128	3.3116	3.0721	3.3611	3.0537	3.0537	3.2324	3.0597	3.0756
ytpsv	UTN/x-1	512	0.6660	0.6623	0.6617	0.6648	0.6575	0.6575	0.6477	0.6513	0.6522
ytpsv	UTN/x-1	1024	0.0398	0.0398	0.0402	0.0401	0.0350	0.0350	0.0353	0.0353	0.0354
ytpsv	UTN/x2	128	3.2218	3.3330	3.2504	3.3190	3.1041	3.1041	3.1940	3.1205	3.1955
ytpsv	UTN/x2	256	3.2540	3.3529	3.1382	3.3090	3.1055	3.1055	3.2123	3.1069	3.2536
ytpsv	UTN/x2	512	0.6627	0.6634	0.6651	0.6677	0.6511	0.6511	0.6500	0.6483	0.6549
ytpsv	UTN/x2	1024	0.0395	0.0398	0.0387	0.0399	0.0351	0.0351	0.0349	0.0348	0.0349
ytpsv	UTU	128	3.3626	3.4429	3.4297	3.2000	3.3724	3.3724	3.1713	3.3325	3.3941
ytpsv	UTU	256	3.3527	3.4074	3.4140	3.4171	3.3918	3.3918	3.4101	3.3371	3.3247
ytpsv	UTU	512	0.1526	0.1509	0.1548	0.1545	0.1494	0.1494	0.1510	0.1519	0.1522
ytpsv	UTU	1024	0.0296	0.0295	0.0298	0.0296	0.0262	0.0262	0.0260	0.0260	0.0261
ytpsv	UTU/x-1	128	3.4180	3.4090	3.0178	3.3350	3.2766	3.2766	3.2323	3.2401	3.2748
ytpsv	UTU/x-1	256	3.3763	3.3723	3.3082	3.1657	3.2427	3.2427	3.0357	3.2770	3.2741
ytpsv	UTU/x-1	512	0.1548	0.1548	0.1554	0.1526	0.1501	0.1501	0.1481	0.1495	0.1488
ytpsv	UTU/x-1	1024	0.0297	0.0298	0.0298	0.0297	0.0261	0.0261	0.0259	0.0261	0.0260
ytpsv	UTU/x2	128	3.3464	3.3077	3.4302	3.4030	3.2520	3.2520	3.2537	3.1928	3.1622
ytpsv	UTU/x2	256	3.1809	3.3904	3.2008	3.4195	3.0598	3.0598	3.2455	3.2103	3.2786
ytpsv	UTU/x2	512	0.1549	0.1551	0.1546	0.1564	0.1509	0.1509	0.1495	0.1497	0.1457
ytpsv	UTU/x2	1024	0.0291	0.0298	0.0299	0.0295	0.0262	0.0262	0.0256	0.0260	0.0261
ytrmm	LLCN	64	2.0305	3.4224	2.8509	7.3153	2.8593	2.8593	2.6995	2.8280	2.6650
ytrmm	LLCN	128	2.1559	5.8611	2.8607	10.2539	2.8597	2.8597	2.8724	2.8899	2.8075
ytrmm	LLCN	256	2.2023	7.4801	2.9123	10.9314	2.8894	2.8894	2.8123	2.8445	2.7906
ytrmm	LLCN	512	2.2751	8.3063	2.8805	11.0572	2.9178	2.9178	2.7514	2.9219	2.8924
ytrmm	LLCU	64	2.0304	3.4483	2.8887	3.1909	2.8519	2.8519	2.5287	2.8779	2.6752
ytrmm	LLCU	128	2.0528	5.8398	2.9476	4.6060	2.9104	2.9104	2.7594	2.7563	2.7500
ytrmm	LLCU	256	2.1808	7.3968	2.8899	9.4603	2.8680	2.8680	2.8098	2.8842	2.8461
ytrmm	LLCU	512	2.2768	8.3664	2.8796	11.0523	2.9185	2.9185	2.8794	1.7351	2.8807
ytrmm	LLNN	64	2.0241	3.3255	2.2401	5.8420	1.9657	1.9657	1.8611	1.7328	1.9570
ytrmm	LLNN	128	2.1236	5.9135	2.3253	8.6433	2.0261	2.0261	1.9656	1.9264	1.9877
ytrmm	LLNN	256	2.1328	6.3783	2.4743	9.3156	2.0719	2.0719	2.0250	2.0562	1.9702
ytrmm	LLNN	512	2.2676	8.3508	2.4754	9.3468	2.0744	2.0744	2.0711	2.0755	2.0382
ytrmm	LLNU	64	2.0211	3.3864	2.2815	6.2221	2.0171	2.0171	1.8139	2.0384	1.9254
ytrmm	LLNU	128	2.1135	5.8263	2.4367	8.7547	2.0513	2.0513	2.0124	2.0628	2.0267
ytrmm	LLNU	256	2.1865	7.4301	2.4400	9.3178	2.0803	2.0803	2.0419	2.0301	2.0437
ytrmm	LLNU	512	2.2355	8.3375	2.4860	9.3948	2.0819	2.0819	2.0571	2.0734	2.0424
ytrmm	LLTN	64	2.0303	3.5271	3.0883	8.0068	3.0362	3.0362	2.8990	3.0643	2.8717
ytrmm	LLTN	128	2.1547	5.8541	3.0989	11.0519	3.0547	3.0547	3.1203	3.1275	2.9917
ytrmm	LLTN	256	2.1508	7.3078	3.1566	11.9204	3.1055	3.1055	3.0752	3.1464	3.0762
ytrmm	LLTN	512	2.2485	8.3717	3.1334	11.9925	3.1706	3.1706	3.1014	3.1667	3.1258
ytrmm	LLTU	64	1.9610	3.5183	3.2091	7.2185	3.1028	3.1028	2.9405	3.1135	2.9585
ytrmm	LLTU	128	2.1392	5.7893	3.1670	11.1308	3.0608	3.0608	3.0758	3.1558	3.1088
ytrmm	LLTU	256	2.1807	7.4690	3.1845	11.9773	3.1047	3.1047	3.1022	3.1209	3.0635
ytrmm	LLTU	512	2.2555	8.3723	3.1730	12.0458	3.1829	3.1829	3.1250	3.1771	3.0686
ytrmm	LUCN	64	2.0353	3.0785	2.9070	7.0788	2.8470	2.8470	2.6842	2.8776	2.5862
ytrmm	LUCN	128	2.1025	5.8386	2.8150	10.3027	2.6962	2.6962	2.8368	2.7528	2.8360
ytrmm	LUCN	256	2.1920	7.2829	2.9089	10.9659	2.7300	2.7300	2.8186	2.7985	2.8150
ytrmm	LUCN	512	2.2782	8.3463	2.9069	11.0159	2.9113	2.9113	2.8557	2.9025	2.8604
ytrmm	LUCU	64	2.0339	3.6260	2.8178	6.9101	2.8656	2.8656	2.7234	2.8975	2.6501
ytrmm	LUCU	128	2.1573	5.8495	2.8361	10.3152	2.7395	2.7395	2.7462	2.7730	2.8026
ytrmm	LUCU	256	2.1933	7.4818	2.8335	10.9829	2.7931	2.7931	2.8815	2.8417	2.8186
ytrmm	LUCU	512	2.2679	8.3717	2.9030	11.0163	2.9291	2.9291	2.8930	2.9128	2.8790
ytrmm	LUNN	64	1.8275	3.4959	2.1029	6.0282	1.8672	1.8672	1.8845	1.9223	1.8905
ytrmm	LUNN	128	2.1356	6.0091	2.2259	8.6887	1.9390	1.9390	1.9560	1.9906	2.0090
ytrmm	LUNN	256	2.1795	7.2747	2.4496	9.1556	2.0499	2.0499	2.0255	2.0835	2.0451
ytrmm	LUNN	512	2.2899	8.3476	2.4868	9.4500	2.0902	2.0902	2.0733	2.0729	2.0581
ytrmm	LUNU	64	2.0147	3.4660	2.2754	5.9313	2.0324	2.0324	1.9133	1.8904	1.9213
ytrmm	LUNU	128	2.1505	5.8724	2.4368	8.6651	2.0504	2.0504	2.0065	2.0449	1.9895
ytrmm	LUNU	256	2.1992	7.4607	2.4539	9.3290	2.0841	2.0841	2.0572	2.0726	2.0144
ytrmm	LUNU	512	2.2730	8.3312	2.5031	9.4149	2.0761	2.0761	2.0710	2.0654	2.0356
ytrmm	LUTN	64	2.0228	3.3218	2.8255	7.4593	3.0323	3.0323	2.8955	3.0967	2.8527
ytrmm	LUTN	128	2.1217	5.8143	3.0845	10.8416	3.0531	3.0531	3.0359	3.0540	3.0723
ytrmm	LUTN	256	2.1483	7.3870	3.1711	11.7684	3.1235	3.1235	3.0472	3.1327	3.0685
ytrmm	LUTN	512	1.7557	8.3526	3.1446	11.9412	3.1615	3.1615	3.1366	1.6847	3.0797
ytrmm	LUTU	64	0.9200	3.4836	3.1492	7.3238	3.1430	3.1430	2.9366	1.6246	2.9141
ytrmm	LUTU	128	1.0919	5.8526	3.0322	11.2275	3.0973	3.0973	3.0246	1.7113	2.9809
ytrmm	LUTU	256	2.1127	7.3072	3.1878	11.8244	3.1247	3.1247	3.0890	3.1213	3.0424
ytrmm	LUTU	512	2.2870	8.2774	3.1243	11.9814	3.1491	3.1491	3.1078	3.1559	3.1239
ytrmm	RLCN	64	1.9598	2.7475	2.2555	5.7137	2.0083	2.0083	1.9895	2.0644	2.0005
ytrmm	RLCN	128	2.1588	5.4558	2.4293	8.1277	2.0356	2.0356	2.0862	2.0550	2.0144
ytrmm	RLCN	256	2.2024	6.9191	2.5917	9.4990	2.0986	2.0986	2.0035	2.0747	2.0441
ytrmm	RLCN	512	2.2517	8.1301	2.2541	9.6849	2.0781	2.0781	2.0731	2.0757	2.0789
ytrmm	RLCU	64	2.0076	3.1112	2.3224	5.7552	1.9275	1.9275	1.9560	2.0530	1.9174
ytrmm	RLCU	128	2.1398	5.4372	2.4728	8.2144	2.1014	2.1014	2.0275	2.1033	2.0160
ytrmm	RLCU	256	2.2002	6.9716	2.5941	9.4818	2.0780	2.0780	2.0545	2.0750	2.0564
ytrmm	RLCU	512	2.2832	8.1491	2.6056	9.6881	2.0794	2.0794	2.0591	2.0668	2.0525
ytrmm	RLNN	64	2.0169	1.7719	2.3585	6.4768	2.0783	2.0783	1.9420	2.0592	1.9857
ytrmm	RLNN	128	2.1505	3.9134	2.4668	8.5288	2.0762	2.0762	2.0556	2.1002	2.0018
ytrmm	RLNN	256	2.1627	6.4153	2.6216	9.4729	2.1050	2.1050	2.0780	2.0960	2.0539
ytrmm	RLNN	512	2.2519	8.1930	2.6373	9.8130	2.0789	2.0789	2.0452	2.0642	2.0590
ytrmm	RLNU	64	2.0295	3.0308	2.3585	5.3523	2.0422	2.0422	1.9760	2.1017	2.0023
ytrmm	RLNU	128	2.1101	5.5920	2.4737	8.4970	2.1066	2.1066	2.0595	2.0655	2.0210
ytrmm	RLNU	256	2.1546	7.1085	2.6129	9.5125	2.0891	2.0891	2.0547	2.1034	2.0451
ytrmm	RLNU	512	2.2638	8.1801	2.6254	9.8499	2.0619	2.0619	2.0563	1.2695	2.0185
ytrmm	RLTN	64	1.0182	3.3863	2.3573	4.8725	2.0666	2.0666	1.9804	1.3029	1.9909
ytrmm	RLTN	128	1.1294	5.4568	2.5145	8.3037	2.1003	2.1003	2.0044	1.1103	1.9826
ytrmm	RLTN	256	2.1557	7.0718	2.6135	9.4494	2.0770	2.0770	2.0809	2.1020	2.0548
ytrmm	RLTN	512	2.2551	8.1080	2.6043	9.6900	2.0724	2.0724	2.0587	2.0590	2.0588
ytrmm	RLTU	64	2.0303	3.4002	2.3602	6.6021	2.0543	2.0543	1.9414	2.1010	2.0059
ytrmm	RLTU	128	2.1339	5.3798	2.3997	8.3223	2.0464	2.0464	2.0359	2.0411	1.9778
ytrmm	RLTU	256	2.1701	7.0104	2.5561	9.3661	2.0935	2.0935	2.0264	2.0924	2.0455
ytrmm	RLTU	512	2.2604	8.1151	2.6185	9.7257	2.0856	2.0856	2.0709	2.0504	2.0773
ytrmm	RUCN	64	1.9400	3.5098	2.3696	5.2775	2.0383	2.0383	1.9538	2.0082	1.9575
ytrmm	RUCN	128	2.0658	5.4791	2.4538	8.1529	2.0605	2.0605	2.0636	2.0068	2.0280
ytrmm	RUCN	256	2.1603	7.0388	2.4993	9.5052	2.0787	2.0787	2.0524	2.0991	2.0517
ytrmm	RUCN	512	2.2520	8.1160	2.6282	9.6997	2.0751	2.0751	2.0652	2.0718	2.0645
ytrmm	RUCU	64	2.0046	3.5849	2.3667	5.7209	2.0877	2.0877	1.9920	1.8099	1.9850
ytrmm	RUCU	128	2.0607	5.3257	2.5197	7.7441	2.0704	2.0704	2.0288	2.0213	1.9881
ytrmm	RUCU	256	2.1883	7.0641	2.6213	9.4333	2.0724	2.0724	2.0160	2.0801	2.0657
ytrmm	RUCU	512	2.2703	8.1646	2.6053	9.7303	2.0921	2.0921	2.0493	2.0880	2.0119
ytrmm	RUNN	64	0.8058	3.3409	2.2331	6.2704	2.0671	2.0671	1.9763	1.1560	1.9638
ytrmm	RUNN	128	1.1118	5.5033	2.4638	8.4490	2.0786	2.0786	2.0012	0.8181	2.0158
ytrmm	RUNN	256	2.0304	6.9738	2.5734	9.5104	2.1121	2.1121	2.0825	2.0580	2.0404
ytrmm	RUNN	512	2.2849	8.1588	2.6395	9.8429	2.0676	2.0676	2.0346	2.0620	2.0340
ytrmm	RUNU	64	2.0100	3.6074	2.3471	5.8463	2.0945	2.0945	1.9708	2.1062	1.9650
ytrmm	RUNU	128	2.0374	5.4830	2.4333	8.5083	2.0628	2.0628	2.0064	2.0834	2.0637
ytrmm	RUNU	256	2.1983	6.9550	2.6150	9.5186	2.0663	2.0663	2.0674	2.0663	2.0489
ytrmm	RUNU	512	2.2747	8.1571	2.6632	9.8239	1.9887	1.9887	2.0519	2.0683	2.0788
ytrmm	RUTN	64	1.8735	3.0975	0.9870	5.5696	1.2856	1.2856	1.9702	2.0747	2.0276
ytrmm	RUTN	128	2.1292	5.4444	1.3002	8.2285	1.0786	1.0786	2.0767	2.0855	2.0420
ytrmm	RUTN	256	2.2002	6.4738	1.3042	9.5274	2.0693	2.0693	2.0824	2.0595	2.0480
ytrmm	RUTN	512	2.2845	8.1509	2.6367	9.7227	2.0978	2.0978	2.0577	2.0799	2.0370
ytrmm	RUTU	64	1.9825	3.5205	2.3273	5.7083	2.0439	2.0439	1.9699	2.1018	2.0050
ytrmm	RUTU	128	2.1438	5.4946	2.5055	8.3177	2.0755	2.0755	2.0268	2.0983	2.0382
ytrmm	RUTU	256	2.1744	7.0258	2.6072	9.4963	2.0711	2.0711	2.0506	2.0820	2.0623
ytrmm	RUTU	512	2.2548	8.1405	2.6177	9.6986	2.0903	2.0903	2.0662	2.0936	2.0677
ytrmv	LCN	128	2.8752	3.7173	2.9353	3.7965	2.9104	2.9104	2.6013	2.8439	2.7565
ytrmv	LCN	256	2.8936	5.0086	2.5794	7.1619	2.7749	2.7749	2.8433	2.7515	2.8646
ytrmv	LCN	512	2.9313	9.4131	2.8349	9.7259	2.8829	2.8829	2.7804	2.8985	2.8460
ytrmv	LCN	1024	2.3969	8.4576	2.3846	8.7814	2.4400	2.4400	2.3630	2.4285	2.4189
ytrmv	LCN/x-1	128	2.9320	3.7522	1.4944	2.9131	1.5212	1.5212	2.8502	2.8668	2.6521
ytrmv	LCN/x-1	256	2.7895	4.9362	1.2386	2.8723	1.4849	1.4849	2.9043	2.8116	2.8405
ytrmv	LCN/x-1	512	2.8181	9.1371	1.5739	2.9871	1.5103	1.5103	2.8910	2.8698	2.7557
